# tracer: function
#
# entries-in-buffer/entries-written: 1135/1135   #P:4
#
#                              _-----=> irqs-off
#                             / _----=> need-resched
#                            | / _---=> hardirq/softirq
#                            || / _--=> preempt-depth
#                            ||| /     delay
#           TASK-PID   CPU#  ||||    TIMESTAMP  FUNCTION
#              | |       |   ||||       |         |
          <idle>-0     [002] d.h. 65835.225081: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.225177: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.225281: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.225281: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.232654: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.232657: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.232753: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.232832: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.232833: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.242663: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.242667: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.242763: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.242842: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.242843: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.252635: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.252639: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.252736: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.252808: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.252808: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.264644: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.264648: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.264744: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.264826: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.264826: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.274651: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.274654: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.274750: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.274827: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.274827: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.285050: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.285054: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.285150: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.285252: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.285253: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.353255: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.353258: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.353355: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.353426: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.353426: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.363290: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.363294: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.363384: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.363463: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.363464: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.373493: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.373496: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.373591: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.373623: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.373794: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.373897: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.373898: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.385852: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.385855: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.385950: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.385969: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.386182: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.386277: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.386278: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.395837: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.395840: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.395934: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.395982: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.396161: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.396263: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.396264: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.405815: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.405818: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.405911: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.405933: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.406138: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.406252: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.406253: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.413551: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.413555: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.413651: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.413696: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.413851: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.413958: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.413959: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.423512: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.423515: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.423609: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.423639: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.423837: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.423890: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.423891: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.433535: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.433539: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.433632: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.433689: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.433828: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.433929: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.433930: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.445869: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.445872: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.445966: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.446022: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.446187: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.446295: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.446296: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.455883: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.455886: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.455979: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.456010: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.456263: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.456311: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.456312: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.465820: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.465823: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.465917: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.465948: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.466141: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.466258: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.466259: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.473441: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.473445: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.473539: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.473587: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.473735: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.473836: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.473837: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.483478: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.483482: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.483576: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.483610: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.483770: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.483879: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.483881: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.493459: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.493463: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.493557: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.493592: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.493789: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.493852: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.493853: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.504660: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.504664: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.504757: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.504788: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.504951: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.505090: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.505092: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.514488: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.514491: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.514588: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.514658: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.514659: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.524829: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.524833: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.524928: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.525001: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.525001: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.532431: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.532435: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.532531: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.532606: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.532606: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.542414: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.542418: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.542513: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.542584: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.542585: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.552491: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.552495: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.552590: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.552669: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.552670: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.564410: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.564413: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.564508: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.564580: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.564581: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.574430: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.574434: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.574530: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.574604: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.574604: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.584813: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.584817: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.584913: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.585023: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.585024: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.603037: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.603040: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.603137: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.603207: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.603208: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.613384: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.613388: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.613480: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.613515: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.613690: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.613790: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.613791: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.625693: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.625696: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.625791: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.625832: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.626025: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.626122: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.626124: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.635701: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.635704: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.635797: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.635828: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.636010: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.636106: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.636106: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.645626: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.645630: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.645724: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.645780: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.645950: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.646031: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.646032: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.653404: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.653407: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.653501: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.653539: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.653699: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.653814: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.653815: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.663389: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.663393: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.663486: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.663517: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.663719: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.663765: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.663766: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.673333: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.673337: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.673431: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.673487: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.673664: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.673712: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.673713: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.685699: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.685702: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.685797: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.685853: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.686044: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.686116: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.686117: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.695636: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.695639: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.695734: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.695774: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.695960: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.696043: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.696044: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.705608: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.705611: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.705706: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.705747: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.705905: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.706036: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.706038: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.713314: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.713317: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.713411: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.713443: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.713614: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.713716: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.713717: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.723255: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.723258: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.723354: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.723402: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.723552: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.723654: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.723655: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.733186: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.733189: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.733283: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.733314: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.733523: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.733572: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.733573: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.744513: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.744516: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.744611: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.744646: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.744846: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.744933: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.744934: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.754327: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.754331: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.754426: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.754473: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.754645: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.754724: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.754725: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.764703: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.764707: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.764804: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.764877: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.764903: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.772314: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.772318: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.772414: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.772486: mei_itouch_write_message <-touch_feedback_ready
     kworker/2:2-61    [002] .... 65835.772486: itouch_mei_cl_send <-mei_itouch_write_message
          <idle>-0     [002] d.h. 65835.782318: i915_itouch_notify <-gen8_gt_irq_handler
          <idle>-0     [002] d.h. 65835.782321: itouch_signal_complete <-i915_itouch_notify
     kworker/2:2-61    [002] .... 65835.782417: itouch_print_hex_dump <-send_touches_to_os
     kworker/2:2-61    [002] .... 65835.782493: mei_itouch_write_message <-touch_feedback_ready
